candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,curve_mae_deg,curve_rmse_deg,signed_curve_mean_error_deg,absolute_curve_mean_error_deg,centered_curve_mae_deg,mean_percentage_error_pct,truth_peak_to_peak_deg,predicted_peak_to_peak_deg,peak_to_peak_error_pct,residual_peak_to_peak_pct,derivative_rmse_deg_per_deg,residual_smoothness_deg_per_deg2,residual_lag1_autocorrelation,closure_mismatch_deg,mean_harmonic_amplitude_error_pct,mean_harmonic_phase_error_deg,max_harmonic_amplitude_error_pct,max_harmonic_phase_error_deg
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm500.0Nm30.0deg.csv,1100.000000,500.000000,30.000000,0.003403,0.004212,-0.000260,0.000260,0.003400,6.068432,0.056083,0.039365,29.809160,42.241928,0.033565,1.091958,0.984564,0.001881,9.003895,2.811291,14.781175,6.790050
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm800.0Nm30.0deg.csv,1100.000000,800.000000,30.000000,0.003463,0.004255,-0.000512,0.000512,0.003436,6.017183,0.057558,0.040726,29.244529,41.145565,0.038993,1.326756,0.979096,0.000177,10.012356,1.584303,23.397842,4.395473
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1000.0Nm30.0deg.csv,1100.000000,1000.000000,30.000000,0.003826,0.004689,-0.000540,0.000540,0.003800,6.532538,0.058570,0.041625,28.931204,46.577254,0.044748,1.536932,0.977304,0.000601,3.340781,1.466648,8.256534,4.245801
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1100rpm\1100.0rpm1200.0Nm30.0deg.csv,1100.000000,1200.000000,30.000000,0.003361,0.004081,0.000819,0.000819,0.003299,6.143494,0.054708,0.042539,22.244336,41.301206,0.047083,1.679510,0.965476,0.001856,5.109669,5.499520,12.135001,14.536894
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1100rpm\1100.0rpm1400.0Nm35.0deg.csv,1100.000000,1400.000000,35.000000,0.003359,0.004108,-0.000103,0.000103,0.003358,6.001900,0.055963,0.044492,20.497665,41.061711,0.052570,1.896129,0.959040,0.000347,5.129916,8.501502,12.669160,24.050314
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1300rpm\1300.0rpm300.0Nm25.0deg.csv,1300.000000,300.000000,25.000000,0.002584,0.002922,0.002560,0.002560,0.001180,6.119143,0.042227,0.037927,10.182849,20.429083,0.009661,0.265414,0.983931,0.002015,15.072195,3.261612,35.984908,6.883296
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm300.0Nm35.0deg.csv,1300.000000,300.000000,35.000000,0.001827,0.002150,0.001736,0.001736,0.001035,4.242965,0.043063,0.039150,9.087150,19.290827,0.010016,0.285588,0.977441,0.002694,11.113191,2.670937,16.385115,4.044827
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1300rpm\1300.0rpm1100.0Nm35.0deg.csv,1300.000000,1100.000000,35.000000,0.001263,0.001599,-0.000839,0.000839,0.001093,2.969797,0.042542,0.043671,2.655344,22.298433,0.010675,0.299710,0.974751,0.001080,5.085720,7.923715,7.761900,22.655542
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm300.0Nm25.0deg.csv,1400.000000,300.000000,25.000000,0.002340,0.002833,0.002071,0.002071,0.001623,5.207671,0.044939,0.037908,15.646840,22.561439,0.010847,0.262820,0.987664,0.000290,14.623891,3.567767,36.423689,6.478659
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm600.0Nm25.0deg.csv,1400.000000,600.000000,25.000000,0.001894,0.002305,0.001633,0.001633,0.001360,4.255100,0.044520,0.039222,11.899922,23.453736,0.010926,0.280822,0.981936,0.001372,13.977263,1.916451,20.813403,3.085799
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1400rpm\1400.0rpm800.0Nm25.0deg.csv,1400.000000,800.000000,25.000000,0.002192,0.002697,0.001572,0.001572,0.001870,4.702052,0.046611,0.040197,13.762313,25.884608,0.012105,0.283412,0.988107,0.001917,10.759093,3.224821,18.659371,8.059034
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1400rpm\1400.0rpm900.0Nm30.0deg.csv,1400.000000,900.000000,30.000000,0.001478,0.001794,0.000665,0.000665,0.001390,3.278509,0.045090,0.041612,7.712791,22.096206,0.013661,0.363201,0.972985,0.001916,9.341811,2.887749,25.047503,8.418117
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm200.0Nm30.0deg.csv,1500.000000,200.000000,30.000000,0.001410,0.001727,0.000971,0.000971,0.001177,3.297224,0.042749,0.037980,11.155144,21.466041,0.010161,0.251633,0.976791,0.001581,14.926219,4.385899,26.493898,12.075463
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1500rpm\1500.0rpm300.0Nm25.0deg.csv,1500.000000,300.000000,25.000000,0.002177,0.002481,0.002118,0.002118,0.001050,5.176488,0.042055,0.038156,9.271834,19.070112,0.010768,0.252696,0.968907,0.000908,7.308432,3.537957,12.116113,6.123459
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1500rpm\1500.0rpm800.0Nm30.0deg.csv,1500.000000,800.000000,30.000000,0.001402,0.001718,0.000349,0.000349,0.001378,3.107198,0.045118,0.041145,8.806232,22.804967,0.013502,0.339396,0.970285,0.002905,9.872180,2.070176,25.421047,5.650744
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1500rpm\1500.0rpm1400.0Nm35.0deg.csv,1500.000000,1400.000000,35.000000,0.002299,0.002795,-0.001919,0.001919,0.001661,4.968312,0.046280,0.047335,2.278943,25.647348,0.014160,0.345794,0.977768,0.003453,5.787078,8.917091,14.405363,22.832463
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1600rpm\1600.0rpm0.0Nm25.0deg.csv,1600.000000,0.000000,25.000000,0.002373,0.002814,0.001023,0.001023,0.002279,5.255309,0.045158,0.038675,14.356007,27.503400,0.011479,0.221685,0.990501,0.000400,5.041641,7.635704,9.634388,16.562267
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm0.0Nm30.0deg.csv,1600.000000,0.000000,30.000000,0.002478,0.003003,-0.001643,0.001643,0.002135,5.463994,0.045352,0.037952,16.315968,28.259429,0.012032,0.244243,0.988503,0.000138,5.305111,7.691177,14.454116,19.138878
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm600.0Nm35.0deg.csv,1600.000000,600.000000,35.000000,0.005057,0.005695,-0.000069,0.000069,0.005057,8.744961,0.057827,0.041106,28.916184,37.373232,0.019617,0.290187,0.994386,0.001128,7.462605,2.166351,13.086277,4.221246
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1600rpm\1600.0rpm1600.0Nm30.0deg.csv,1600.000000,1600.000000,30.000000,0.009290,0.010491,0.001141,0.001141,0.009265,12.205604,0.076110,0.046315,39.146277,52.386606,0.031650,0.300602,0.995830,0.001847,10.973471,9.190435,25.347117,26.038759
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1600rpm\1600.0rpm1700.0Nm35.0deg.csv,1600.000000,1700.000000,35.000000,0.008989,0.010156,-0.000252,0.000252,0.008987,11.642958,0.077209,0.050524,34.561306,52.522183,0.031112,0.310617,0.995734,0.001262,5.542639,7.507060,14.349019,17.316315
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm200.0Nm30.0deg.csv,1700.000000,200.000000,30.000000,0.002458,0.003035,0.000339,0.000339,0.002453,4.848278,0.050702,0.038362,24.339189,33.524209,0.014645,0.294118,0.986515,0.000315,19.755719,4.185940,34.614770,11.745754
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm400.0Nm30.0deg.csv,1700.000000,400.000000,30.000000,0.003300,0.003980,0.000133,0.000133,0.003300,6.282265,0.052534,0.038918,25.917870,38.247742,0.016088,0.290177,0.990827,0.003797,15.954223,2.552462,24.211222,6.409145
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1700rpm\1700.0rpm500.0Nm35.0deg.csv,1700.000000,500.000000,35.000000,0.003756,0.004541,0.000944,0.000944,0.003691,7.111627,0.052818,0.040634,23.066521,42.526515,0.019087,0.358081,0.989578,0.002570,16.090162,2.121920,32.232661,5.547432
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1700rpm\1700.0rpm800.0Nm30.0deg.csv,1700.000000,800.000000,30.000000,0.003907,0.004782,0.001193,0.001193,0.003796,6.936225,0.056324,0.041292,26.688194,50.563432,0.024472,0.506172,0.983948,0.001250,12.359213,2.214783,27.750567,5.973097
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1700rpm\1700.0rpm1200.0Nm25.0deg.csv,1700.000000,1200.000000,25.000000,0.000781,0.000967,-0.000019,0.000019,0.000780,1.754228,0.044499,0.042050,5.503844,14.984507,0.010013,0.223419,0.936102,0.000475,14.356461,1.177017,41.865766,1.632974
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\1700rpm\1700.0rpm1600.0Nm25.0deg.csv,1700.000000,1600.000000,25.000000,0.002571,0.002836,-0.002556,0.002556,0.001003,5.608575,0.045835,0.043449,5.206320,17.702977,0.010188,0.219353,0.959368,0.000097,17.360891,0.314916,47.940506,0.385815
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1700rpm\1700.0rpm1800.0Nm35.0deg.csv,1700.000000,1800.000000,35.000000,0.007397,0.008911,0.001766,0.001766,0.007247,10.225692,0.072341,0.052224,27.808261,62.268715,0.030129,0.431576,0.993646,0.001492,8.763709,11.224548,15.371958,26.150697
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1800rpm\1800.0rpm200.0Nm35.0deg.csv,1800.000000,200.000000,35.000000,0.002339,0.002805,0.000442,0.000442,0.002323,5.168688,0.045262,0.038844,14.179334,34.088411,0.014926,0.298370,0.981090,0.001471,15.010737,1.991119,26.339089,3.727782
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1800rpm\1800.0rpm600.0Nm30.0deg.csv,1800.000000,600.000000,30.000000,0.002693,0.003284,-0.000830,0.000830,0.002610,5.662131,0.047570,0.040105,15.694157,38.303737,0.017658,0.358996,0.979733,0.003696,16.190990,1.479720,24.700380,2.556266
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\1800rpm\1800.0rpm700.0Nm30.0deg.csv,1800.000000,700.000000,30.000000,0.002793,0.003415,-0.000997,0.000997,0.002670,5.760602,0.048486,0.040721,16.015170,38.832414,0.015333,0.290508,0.985783,0.002614,12.952613,1.714333,26.783644,4.112380
wave52r_promotion_h08_fw_seed_314159,wave52r_promotion_h08,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\1800rpm\1800.0rpm900.0Nm35.0deg.csv,1800.000000,900.000000,35.000000,0.003506,0.004191,-0.000760,0.000760,0.003458,7.123387,0.049212,0.044680,9.210356,43.729411,0.016910,0.292744,0.989353,0.002404,6.788387,4.081840,19.442972,11.274531
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\100rpm\100.0rpm100.0Nm30.0deg.csv,100.000000,100.000000,30.000000,0.000846,0.000953,-0.000833,0.000833,0.000370,2.176627,0.038862,0.038448,1.066275,8.658831,0.011696,1.759169,0.998793,0.000003,7.865530,9.469010,21.447272,26.702792
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\100rpm\100.0rpm100.0Nm35.0deg.csv,100.000000,100.000000,35.000000,0.000871,0.001014,-0.000836,0.000836,0.000455,2.247867,0.038748,0.039143,1.019808,12.241789,0.014736,1.885481,0.998794,0.000415,15.818100,10.555220,38.827882,26.526877
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\100rpm\100.0rpm300.0Nm30.0deg.csv,100.000000,300.000000,30.000000,0.000446,0.000544,0.000354,0.000354,0.000329,1.115451,0.039986,0.039221,1.914687,9.405445,0.014371,3.162002,0.997679,0.000420,5.340052,3.994787,10.575330,8.483694
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\100rpm\100.0rpm400.0Nm30.0deg.csv,100.000000,400.000000,30.000000,0.000486,0.000595,0.000415,0.000415,0.000340,1.203466,0.040356,0.039465,2.207289,8.807484,0.015014,3.876329,0.997589,0.000919,5.736868,1.675952,11.180887,3.197101
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\100rpm\100.0rpm500.0Nm35.0deg.csv,100.000000,500.000000,35.000000,0.000521,0.000630,0.000436,0.000436,0.000366,1.287542,0.040494,0.040310,0.456332,8.158685,0.015863,5.126196,0.997528,0.000287,0.908875,2.505780,1.610868,5.495458
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\100rpm\100.0rpm600.0Nm35.0deg.csv,100.000000,600.000000,35.000000,0.000457,0.000566,-0.000263,0.000263,0.000404,1.107698,0.041225,0.040677,1.328453,8.787603,0.019530,6.217177,0.996972,0.000510,1.410375,3.453594,3.244031,6.004155
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\100rpm\100.0rpm900.0Nm35.0deg.csv,100.000000,900.000000,35.000000,0.000511,0.000624,-0.000362,0.000362,0.000406,1.214322,0.042076,0.041672,0.960816,8.568550,0.024670,9.164390,0.995156,0.000449,23.111028,7.408610,84.397069,21.184089
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\100rpm\100.0rpm1000.0Nm30.0deg.csv,100.000000,1000.000000,30.000000,0.000532,0.000657,0.000427,0.000427,0.000399,1.256337,0.042379,0.041296,2.557022,8.920714,0.027405,9.381773,0.993951,0.000149,3.681833,3.959288,7.771751,9.971346
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\100rpm\100.0rpm1100.0Nm30.0deg.csv,100.000000,1100.000000,30.000000,0.000728,0.000848,0.000696,0.000696,0.000390,1.672525,0.043533,0.041686,4.243142,8.418544,0.029591,10.881224,0.992389,0.000470,3.346734,1.072771,9.228311,2.561308
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm100.0Nm30.0deg.csv,200.000000,100.000000,30.000000,0.000478,0.000609,-0.000149,0.000149,0.000464,1.201905,0.039770,0.038389,3.473078,11.908034,0.012801,0.850082,0.996655,0.000470,6.820754,8.279887,19.676982,22.618575
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\200rpm\200.0rpm200.0Nm30.0deg.csv,200.000000,200.000000,30.000000,0.000498,0.000614,-0.000187,0.000187,0.000478,1.253649,0.039734,0.038927,2.033270,10.058630,0.013258,0.945203,0.996331,0.000397,4.694133,4.696864,7.616637,12.418561
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm300.0Nm25.0deg.csv,200.000000,300.000000,25.000000,0.000389,0.000485,-0.000011,0.000011,0.000389,0.971600,0.040080,0.038774,3.259653,9.147043,0.009585,0.785209,0.997126,0.000184,5.503442,2.559988,13.157849,5.988112
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\200rpm\200.0rpm900.0Nm25.0deg.csv,200.000000,900.000000,25.000000,0.000626,0.000782,0.000035,0.000035,0.000625,1.494393,0.041894,0.040160,4.137016,13.512585,0.016878,0.989590,0.996670,0.001127,5.356911,1.915994,13.655568,4.970334
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\35degree\300rpm\300.0rpm100.0Nm35.0deg.csv,300.000000,100.000000,35.000000,0.000379,0.000482,-0.000055,0.000055,0.000376,0.964553,0.039301,0.039013,0.732218,10.255563,0.008841,0.748301,0.994227,0.000255,10.634167,5.957744,23.702425,14.592834
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\300rpm\300.0rpm200.0Nm30.0deg.csv,300.000000,200.000000,30.000000,0.000305,0.000382,0.000084,0.000084,0.000297,0.776789,0.039280,0.038963,0.806457,8.246118,0.008505,0.776942,0.991054,0.000166,6.583481,3.635479,13.048004,10.033050
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm800.0Nm25.0deg.csv,300.000000,800.000000,25.000000,0.000532,0.000644,-0.000461,0.000461,0.000360,1.302642,0.040842,0.039883,2.347528,7.600104,0.009478,0.855073,0.992323,0.000108,8.228095,4.335618,13.292375,10.490976
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\25degree\300rpm\300.0rpm1000.0Nm25.0deg.csv,300.000000,1000.000000,25.000000,0.000370,0.000464,0.000192,0.000192,0.000337,0.883369,0.041859,0.040546,3.135769,7.397655,0.010046,0.875206,0.990304,0.000283,4.160186,0.693691,9.371093,1.678637
wave52r_promotion_k01_fw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Fw,forward,data\polished_dataset\forward\30degree\400rpm\400.0rpm0.0Nm30.0deg.csv,400.000000,0.000000,30.000000,0.000805,0.000981,-0.000682,0.000682,0.000580,2.071649,0.038849,0.037431,3.648993,11.192814,0.009552,0.706634,0.994362,0.000254,32.338206,11.550150,61.133622,25.454715
