candidate_id,candidate_family,candidate_source_label,candidate_surface,direction_label,source_file_path,speed_rpm,torque_nm,oil_temperature_deg,harmonic_order,truth_amplitude_deg,predicted_amplitude_deg,amplitude_error_pct,phase_error_deg
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,5,0.000012,0.000026,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,6,0.000057,0.000049,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,8,0.000065,0.000010,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,10,0.000012,0.000011,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,12,0.000024,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\600rpm\600.0rpm1300.0Nm30.0deg.csv,600.000000,1300.000000,30.000000,19,0.000024,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,1,0.017102,0.017132,0.176840,0.095566
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,2,0.000304,0.000302,0.548029,11.669810
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,3,0.001190,0.001179,0.873313,0.702130
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,4,0.000015,0.000022,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,5,0.000024,0.000032,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,6,0.000071,0.000042,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,8,0.000107,0.000012,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,10,0.000032,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,12,0.000022,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\600rpm\600.0rpm1700.0Nm25.0deg.csv,600.000000,1700.000000,25.000000,19,0.000052,0.000004,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,1,0.017149,0.017231,0.477737,0.068678
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,2,0.000343,0.000336,1.938084,6.478639
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,3,0.000826,0.000806,2.396214,0.268052
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,4,0.000043,0.000034,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,5,0.000039,0.000021,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,6,0.000026,0.000000,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,8,0.000048,0.000013,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,10,0.000014,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,12,0.000021,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm200.0Nm30.0deg.csv,700.000000,200.000000,30.000000,19,0.000003,0.000006,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,1,0.017079,0.017119,0.236478,0.095133
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,2,0.000325,0.000308,5.272811,0.462955
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,3,0.000858,0.000853,0.631619,1.575991
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,4,0.000044,0.000060,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,5,0.000039,0.000025,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,6,0.000017,0.000038,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,8,0.000079,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,10,0.000009,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,12,0.000027,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm700.0Nm35.0deg.csv,700.000000,700.000000,35.000000,19,0.000015,0.000006,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,1,0.017095,0.017119,0.139994,0.061442
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,2,0.000302,0.000328,8.730884,0.715170
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,3,0.000981,0.000973,0.873284,0.300156
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,4,0.000052,0.000028,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,5,0.000031,0.000027,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,6,0.000014,0.000035,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,8,0.000096,0.000013,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,10,0.000010,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,12,0.000022,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\25degree\700rpm\700.0rpm1000.0Nm25.0deg.csv,700.000000,1000.000000,25.000000,19,0.000040,0.000006,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,1,0.017111,0.017078,0.190073,0.103678
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,2,0.000310,0.000293,5.434882,0.241780
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,3,0.000937,0.000966,3.177307,0.166211
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,4,0.000035,0.000059,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,5,0.000038,0.000025,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,6,0.000029,0.000029,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,8,0.000050,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,10,0.000022,0.000010,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,12,0.000023,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1200.0Nm35.0deg.csv,700.000000,1200.000000,35.000000,19,0.000017,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,1,0.017069,0.017084,0.084407,0.209539
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,2,0.000312,0.000301,3.342714,0.601597
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,3,0.001031,0.001052,2.056978,2.249701
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,4,0.000054,0.000054,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,5,0.000056,0.000023,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,6,0.000038,0.000052,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,8,0.000072,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,10,0.000031,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,12,0.000033,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1400.0Nm30.0deg.csv,700.000000,1400.000000,30.000000,19,0.000016,0.000006,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,1,0.017105,0.017101,0.023760,0.001446
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,2,0.000324,0.000281,13.367419,6.602237
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,3,0.001081,0.001091,0.921327,0.037617
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,4,0.000044,0.000057,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,5,0.000021,0.000024,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,6,0.000049,0.000029,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,8,0.000013,0.000009,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,10,0.000012,0.000010,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,12,0.000045,0.000008,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\35degree\700rpm\700.0rpm1600.0Nm35.0deg.csv,700.000000,1600.000000,35.000000,19,0.000035,0.000007,,
wave52r_promotion_k01_bw_seed_314159,wave52r_promotion_k01,wave52r_offline_leader_cross_surface_promotion,Bw,backward,data\polished_dataset\backward\30degree\700rpm\700.0rpm1800.0Nm30.0deg.csv,700.000000,1800.000000,30.000000,1,0.017098,0.017233,0.794571,0.270484
