condition_id,split,direction,model_id,validity_scope,nominal_speed_rpm,nominal_torque_nm,nominal_temperature_deg_c,mae_deg,rmse_deg,centered_mae_deg,centered_rmse_deg,offset_abs_error_deg,peak_to_peak_abs_error_deg,derivative_mae_deg_per_sample,periodic_closure_error_deg,retained_amplitude_mae_deg,retained_phase_mae_rad,curve_materialization_runtime_microseconds,prediction_memory_bytes
speed_100rpm__torque_100Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,100.0,25.0,0.000971757573838808,0.0012155660245370356,0.0007399060660519716,0.000914707861565038,0.0008005687278428292,0.0032782697394328833,0.0002783707172312798,1.7946741894651203e-05,0.0002732468310307252,0.8805384886064852,497.399945743382,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,100.0,25.0,0.0008675622696783764,0.001049885796297927,0.000547585373559724,0.0006792274267638521,0.0008005687278428292,0.0005001568900038569,0.0003174287350973276,0.00018276350643565628,0.0001095905616548472,0.8795928409230959,190.40005281567574,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,100.0,25.0,0.0007406369385559673,0.0009229310116889073,0.0005678499707432782,0.0007012526001507131,0.0006000387013509814,0.0011769674441878333,0.00026914425703936063,7.239979185974348e-05,0.00017777061805055385,0.6730707022109939,53.05019582334451,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,100.0,25.0,0.01771106783960721,0.017744412115576626,0.0008715668311345512,0.0010873073660441041,0.017711067839607214,0.0007520298796696231,0.0004300078316986014,7.280330748273868e-05,0.00021486954262998927,1.3608404667245724,175.100052729249,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,100.0,25.0,0.00013441032594863195,0.00016876815243505527,0.00013441032594863195,0.00016876815243505527,0.0,0.00012264435311765826,0.00021870988197837183,1.7477299699347054e-05,5.646886315028669e-19,7.5884514721341e-16,40.79996142536402,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,100.0,25.0,0.0011408853646059413,0.0013930874765714894,0.0011346815992284032,0.0013809329525308433,0.00018362161636029627,0.00226889925439646,0.0006347510081429432,0.00036255257772049854,0.0002977362447028477,0.6962674097645342,224.60008040070534,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,100.0,25.0,0.0006386233330408184,0.0007928069624867654,0.0006266811258426399,0.0007712496235154503,0.00018362161636029627,0.0031672111647315926,0.0003998503152771833,9.572424394808585e-06,0.00020753558306113682,0.8063297360170936,434.7999347373843,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,100.0,25.0,0.0009722438730600219,0.0011540260807102697,0.000961598097749665,0.0011393240526578635,0.00018362161636029627,0.0012046514339395104,0.0005508468069123783,0.0007319674205344944,0.00020069012808708784,0.5447932577005373,164.5000884309411,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,100.0,25.0,0.020565846957405057,0.02059214371524286,0.0008535129027098017,0.0010403469199307235,0.020565846957405057,0.0013437834870633145,0.00039958634579701456,7.239979185974348e-05,0.00026754965246727596,1.1504229209819332,51.450300055476944,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,100.0,25.0,0.0008804743221895045,0.0010826741746325552,0.0007221896038572651,0.0008984381515551427,0.0006041458898697078,0.00033406124728224684,0.00043211065985478684,0.0005775118296990484,0.0001804440462221359,0.4841835098753754,166.6999887675047,16384
speed_100rpm__torque_100Nm__temperature_25degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,100.0,25.0,0.00022187411216297953,0.0002719469005942768,0.00022187411216297953,0.0002719469005942768,0.0,0.0007748592432160264,0.0003625529538611971,0.00035309677608997767,1.295019261579908e-19,1.2112224803375839e-15,35.0000336766243,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0005304500890989069,0.0006468798860979666,0.0005164284331848206,0.0006347672050353626,0.0001245960771842844,0.000988542476560328,0.00038357382191187527,0.0002477052136552263,0.00011015904532330147,1.0267243501919083,714.3999682739377,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0007221090762830356,0.0008878833236913475,0.000717900300422599,0.0008790976134875363,0.0001245960771842844,0.003930115492427236,0.00034976728530315487,1.7386498685507262e-05,0.0002575847863731696,0.8900663903370796,500.20008347928524,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0005201990837205212,0.0006386335425992432,0.0005135807128277435,0.0006263614126709491,0.0001245960771842844,0.000983128437495824,0.0003776529198259211,0.00021118108355365137,0.00011410983504548677,0.8161560859241472,167.59999562054873,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,200.0,25.0,0.0015618080349096525,0.0016989713308736565,0.0005541823501080095,0.0006726677017707192,0.0015601351691841014,0.0019847485165146173,0.00034512973942615627,7.827174224654676e-05,0.00016055649695178513,0.5928216588658124,51.9501874474018,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,25.0,0.05790448951738366,0.05800166770358195,0.002698699345134864,0.003356121292198271,0.05790448951738367,0.011005612954427528,0.0008857605476909508,6.068620850032541e-05,0.0008003665908976138,1.357129066475658,407.99996349960566,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,25.0,0.0001926538704743012,0.0002479644617185468,0.0001926538704743012,0.0002479644617185468,0.0,0.0004156700108380179,0.0003173378325302343,0.00012019016270889069,6.7837927597877745e-19,1.7223876645920832e-15,90.49999061971903,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0012211173177874542,0.0014917569529750358,0.0010857254864388368,0.001323289269372878,0.000688653988815833,0.0027990096573116824,0.0005999455336819547,0.00041740755658299135,0.0002899946049815638,0.6504772973532181,228.0999906361103,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0008463092974799681,0.0010294057221451156,0.0006186430484403389,0.0007651351674528819,0.0006886539888158322,0.0024526144899637073,0.00037698348949704945,9.789169381265589e-06,0.00023710770033901504,0.6929584527838897,442.8999964147806,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,25.0,0.0010491778703048832,0.0012917658049015322,0.0009237336808487806,0.0010928927570447824,0.0006886539888158322,0.0017623990852417698,0.0005220397992727614,0.0007606412673523254,0.000203930679549029,0.5209014728103978,166.6999887675047,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,200.0,25.0,0.02773644691131685,0.027755638462928375,0.0008404252037410686,0.0010319783042735142,0.027736446911316846,0.0007915309956886413,0.00037866232166236465,7.827174224654676e-05,0.00030355861779236587,1.106306188711204,52.550192016097824,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,25.0,0.0009939169318614464,0.0011943372703196841,0.0006590460478626341,0.000816571964557534,0.0008715800261440846,0.0008713861511874949,0.0003923318615821109,0.000662669543231827,0.00015717348136890576,0.34706910595641827,174.70004968345165,16384
speed_100rpm__torque_200Nm__temperature_25degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,25.0,0.0002023699526207196,0.0002502496363560111,0.0002023699526207196,0.00025024963635601115,0.0,6.727084859321081e-05,0.0003333199605749605,0.00037258136012886973,1.6263032587282567e-19,7.813965524011085e-16,40.59995990246534,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0014030582988254425,0.0015036689536951568,0.00043800041039489853,0.0005445879567355267,0.0014015863439992976,0.001441922591862814,0.0004381909378302924,0.0002654810582386983,5.633641894357383e-05,0.7648491280974125,222.1000613644719,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0014891491121381837,0.0017421877247688455,0.0008438551065180775,0.0010347820005440443,0.0014015863439992976,0.00463878753094827,0.0004328758277492099,1.8416653067520466e-05,0.0003001051454897027,0.9148405488240869,441.1999834701419,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0014033303085898576,0.001504969788947104,0.00044395893709978215,0.0005481694865260005,0.0014015863439992976,0.0014566834466098813,0.0004353018702729089,0.00025362622538551913,7.246295643343622e-05,0.5994557569964838,168.40000171214342,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,200.0,30.0,0.0026163378872120623,0.00270194011807233,0.0005500681041067426,0.0006747269533577563,0.002616337887212064,0.0021799582650326027,0.0004255825814263811,8.999289881349813e-05,0.0001654922739910536,0.632113000373251,52.150188970300476,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,30.0,0.05858164986764972,0.0586807109318146,0.0027427667318343277,0.003408245039207271,0.05858164986764973,0.010392255852671325,0.0009203778917118066,6.462103314484186e-05,0.000862441595631612,1.386358875886437,185.10001245886087,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,30.0,0.0002490894138430308,0.0003051962477999542,0.0002490894138430308,0.00030519624779995415,0.0,0.0005757469802082152,0.0004084492917115247,0.0002678766628313352,5.616769588015182e-19,1.4508070670752697e-15,38.100057281553745,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0007875848850145054,0.0009737563289814632,0.000713829430366446,0.0008685632414806723,0.00044022640059410666,0.000529506957844636,0.0004454899343416415,0.0001906545272767051,0.00014067108353260657,0.6352699387132448,214.40000273287296,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0007025412543979725,0.0008694778798269094,0.0006229093816417196,0.0007497949717944595,0.0004402264005941071,0.0027232916363798404,0.00032939174426232793,3.3377770485287783e-06,0.00023160219936595793,0.8554639535263592,432.69991874694824,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,30.0,0.0006130868031013837,0.0007520224864296374,0.0004914297637896984,0.0006097036463034899,0.00044022640059410796,0.00036407759284654007,0.0003673445725803662,9.970051058508407e-05,7.21855322198949e-05,0.5217083027803968,172.20003064721823,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,200.0,30.0,0.027718121325941897,0.027736510037029937,0.0008165185308770966,0.0010098213676821611,0.027718121325941897,0.0005167010132270458,0.0003294870787546681,8.999289881349813e-05,0.00032759724909985224,1.049437635564896,51.150181355807106,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,30.0,0.0006978982312667686,0.0008644983564372215,0.0005382387253080921,0.0006688340768731995,0.0005477393411978293,0.0002865391032697978,0.0003396582348349605,0.0006748105095103849,0.00015265819047297904,0.12295301545631854,168.20000018924475,16384
speed_100rpm__torque_200Nm__temperature_30degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,30.0,0.0001762340484139343,0.0002154837043497069,0.0001762340484139343,0.0002154837043497069,0.0,0.0003661234005094133,0.000290028335759772,0.0003472668146025093,6.452508762639426e-19,5.3390933649508395e-16,34.70003139227629,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.0017566495795683919,0.0019016401705037578,0.0005924236227195102,0.000731853995828874,0.001755170950894204,0.000772366538037611,0.0003819040065571064,0.00026600686964693004,0.00018312925039458856,0.26305606811185267,230.0000051036477,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.0017849540023901745,0.0020352591579909,0.0008388746627525931,0.0010303663296725863,0.001755170950894204,0.004463291446863346,0.00033100802825268517,9.505173148224855e-07,0.00031348455157763415,0.9153522078539049,463.5000368580222,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.001755170950894206,0.0018682071255886428,0.0005176108135816621,0.0006399787474887798,0.001755170950894204,0.0005523607791867516,0.00035647581454057196,4.44896574392558e-05,0.00014716886016285114,0.29787327946379943,171.40002455562353,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,200.0,35.0,0.0018089142112541177,0.001923252869057492,0.000527554333742491,0.0006535313479505567,0.0018088113156390292,0.001844810250290714,0.0003190722199537104,9.370114131446693e-05,0.00016687445484834555,0.6169214419704502,52.550192016097824,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,35.0,0.05829894958419886,0.058400744055666705,0.0027619841360943674,0.0034466481738828266,0.05829894958419886,0.011221647831333836,0.0009175558003084415,9.072979670961268e-06,0.0009334799959459079,1.3501096264246986,178.1000755727291,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,35.0,0.00017702660493973255,0.00022646068265815345,0.00017702660493973255,0.00022646068265815345,0.0,0.00039997827243595796,0.00029114815365104894,0.0002672614014220323,9.75781955236954e-19,1.3476873937810928e-15,40.899962186813354,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.001300197773343993,0.0014819100493868892,0.0006160823170924966,0.0007583311918976743,0.0012731815258905164,0.0004461877934493069,0.0003749100907711906,0.00011375936617197616,8.439878706687913e-05,0.727964042082702,221.70005831867456,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.0013021129860603614,0.0014984673643989564,0.0006559112040323429,0.000790198231015388,0.0012731815258905177,0.0032591237293004144,0.0003195374415944188,2.824767741330808e-06,0.00022939055186941193,0.9927884220118623,439.5999712869525,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,200.0,35.0,0.0012972444436834282,0.0014748679382867527,0.0006045833300618053,0.0007444758139236702,0.0012731815258905177,0.000628226581114999,0.0003718545447954153,8.809551859694995e-05,8.507781382692416e-05,0.7320524346621157,167.59999562054873,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,200.0,35.0,0.028177867228388165,0.02819684970098072,0.000835085927504243,0.0010344716134457735,0.02817786722838816,0.001020619244683614,0.00032143680662245717,9.370114131446693e-05,0.00032586481281215085,1.14262846676044,52.45019125464849,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,200.0,35.0,0.0009167741297430154,0.0010605031326253102,0.0004671735984418564,0.0005696863794479128,0.0008944966871820294,0.0015942002679893083,0.0002954179537280542,0.0004393496148845655,9.928374346243825e-05,0.12733931598785758,172.7000344544649,16384
speed_100rpm__torque_200Nm__temperature_35degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,200.0,35.0,0.00016885803019034282,0.00021136285909635987,0.00016885803019034282,0.00021136285909635987,4.336808689942018e-19,0.0005957331911194061,0.00027778822170186314,0.00026026529174366306,2.0404082551636923e-19,6.318248393613304e-16,37.100049667060375,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.0005166440984006205,0.0006306036786346865,0.0005136249391265495,0.0006261528972290358,7.479003141651341e-05,0.000594141271018235,0.0004446027829680868,0.0002795035631053787,0.00011056963250957491,0.8759041671906269,220.99993657320738,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.0007539355602841974,0.0009259970931272828,0.0007514818476009777,0.0009229718672207156,7.479003141651341e-05,0.003767434302891476,0.0004266191420392402,1.692804500741038e-05,0.00026682262609704715,0.905200968302118,441.1999834701419,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.0005120728354094044,0.0006270466052808298,0.0005087475711458829,0.0006225703947305311,7.479003141651341e-05,0.0005703587360956497,0.0004431952276021487,0.00024220458829028735,0.00012197386004254726,0.7176770020297906,168.20000018924475,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,300.0,25.0,0.0023896389441794876,0.002488342544982342,0.0005668902034827815,0.0006938835187767063,0.002389638944179484,0.0018010252280313901,0.0004197476047095966,8.559717930903266e-05,0.00016675171834341164,0.5872762897472806,51.95030386272363,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,300.0,25.0,0.1567602125818341,0.15728884696243467,0.010148739370094657,0.012884763485232743,0.1567602125818341,0.05813352998462549,0.0032860582045931945,0.0011993078686757808,0.004677586587354384,1.8747152818864403,172.60003369301558,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,300.0,25.0,0.00024239772882097814,0.0002896963312333114,0.00024239772882097814,0.0002896963312333114,0.0,0.00016205058185003035,0.0003985057989477651,0.00016014787575705652,8.492917017803118e-19,1.4136068858682115e-15,34.199911169707775,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.0014132528168081266,0.001724683524737822,0.0010382024127316325,0.0012682848121030115,0.0011687544206936303,0.00243186058480227,0.0006487196366162663,0.0004632353054423617,0.00026767922165060564,0.5970962849618522,219.50004156678915,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.00122053060619639,0.0014274023947894678,0.0006646327839743459,0.0008194453616683668,0.0011687544206936298,0.002606587878525961,0.0004941363539993646,9.889503567755975e-06,0.0002493171449154392,0.7044213031331137,435.599940828979,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,300.0,25.0,0.0012933868111872087,0.0015719799988122448,0.0008769472608677274,0.0010512536424549682,0.0011687544206936316,0.0015061185538292055,0.0005817492195279603,0.0007795798557643889,0.0001893021748284739,0.5256405070433997,167.59999562054873,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,300.0,25.0,0.03535350005866649,0.03537045380524708,0.0008868446938709964,0.0010950050187035708,0.035353500058666484,0.000945745286584615,0.0004964804310856824,8.559717930903266e-05,0.0003375172256109802,1.103476651570493,51.35029929402761,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,300.0,25.0,0.0010187072158047944,0.001210361340006868,0.0006279755903870069,0.0007811503363737588,0.0009245424410844441,0.0005921761325444475,0.00047953245786377545,0.0006832439738667997,0.00014271024341944524,0.27535908627826855,174.79993402957916,16384
speed_100rpm__torque_300Nm__temperature_25degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,300.0,25.0,0.0002766850201555238,0.0003352337794962802,0.0002766850201555238,0.0003352337794962802,1.734723475976807e-18,0.00039276287966078655,0.0004543283093284698,0.0003652436961824636,7.830349023506421e-20,9.764565699220561e-16,38.90006337314844,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.001906175931663201,0.0020196590035783234,0.0005389030166565585,0.0006674966180101983,0.0019061665078581036,0.0016437962308416265,0.00041861103777254214,0.0003046007662269,0.00014818043545881558,0.21395090917850068,246.40001356601715,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.0019378310090337712,0.0022019659969281596,0.0009090892376148388,0.0011023536165622593,0.0019061665078581036,0.0050946617618903844,0.0004075581569479092,5.314390513540962e-06,0.00032522026388474444,0.9799545796945447,453.4999607130885,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.0019061665078580969,0.0020060870284314036,0.0005018033729181985,0.0006252314851003651,0.0019061665078581036,0.0014626181496052715,0.0004084512960251264,0.00013935889226422346,0.00012803395332486517,0.25901188616120485,167.39999409765005,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,300.0,35.0,0.001377236785567625,0.0015426539494581965,0.0005667971498375165,0.0007073473210804733,0.001370927049532275,0.002383302620839807,0.00039654909462485466,0.0001056970080359522,0.00017095676074768614,0.6501426153377088,51.750302339824955,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,300.0,35.0,0.1572536296564825,0.1577899268119254,0.010246317940545768,0.012998344632091529,0.15725362965648254,0.05815046321714877,0.0033553439045723764,0.0005027811249225522,0.004735301471333198,1.815859400575652,175.09993631392717,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,300.0,35.0,0.00022454332594291568,0.00028756895139204634,0.00022454332594291568,0.00028756895139204634,0.0,0.00018722266925512432,0.00036911100676181917,0.00032502644593547167,1.4252741059132361e-18,8.205242041370298e-16,42.00008697807789,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.0006230771331524785,0.0007752812580142319,0.0005914491327868787,0.0007338749562628625,0.000249977154152758,0.0007513777041000744,0.0004576090933844587,0.00010274577069949165,6.083472369939059e-05,0.8290223815955942,218.99992134422064,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.0007152003404271769,0.0008795848271186523,0.0006919527805174653,0.0008433154157840575,0.00024997715415275715,0.0032864227957183703,0.000426196458807009,3.577811873260728e-06,0.0002428057818256302,0.9586785507311149,431.7000275477767,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,300.0,35.0,0.0006133489636388992,0.0007600810897858939,0.0005807923510788854,0.0007177984991986264,0.00024997715415275715,0.0009190400402148413,0.0004515556721893574,3.5354864368637023e-05,6.37532432614027e-05,0.7495378888324651,162.6000739634037,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_B_RECOVERED_ONNX,out_of_domain_bw_stress_only,100.0,300.0,35.0,0.037749677208125484,0.037766515956199946,0.0008996406049927642,0.0011276516094238284,0.03774967720812549,0.0009389511600600767,0.00042856318415610245,0.0001056970080359522,0.00036267700927350395,1.1611188795097662,51.95030386272363,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,300.0,35.0,0.0006177149930529515,0.000756564524380342,0.00046580741629319604,0.0005822379997154643,0.00048310329251433125,0.0013758757600074167,0.0004029061774504778,0.0005052849225170436,9.078011210216557e-05,0.08610725055718278,168.80000475794077,16384
speed_100rpm__torque_300Nm__temperature_35degC,train,Bw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,300.0,35.0,0.00023677285075589182,0.0002902445212207049,0.00023677285075589182,0.0002902445212207049,4.336808689942018e-19,0.0007225040800642804,0.000389342593517498,0.00020055348815245858,9.9535782779572e-19,1.2644206669342061e-15,37.30005118995905,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_A_LOCAL_QUADRATIC,valid_common_split,100.0,400.0,25.0,0.0005167317509669909,0.0006374400186812438,0.0005166998874405633,0.0006363641020436674,3.7020359891573595e-05,0.0015159370996705238,0.0004284608753398147,0.00031303349416932774,0.00010938874722869051,0.7415545921051412,219.9000446125865,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_A_PAPER_QUADRATIC,valid_common_split,100.0,400.0,25.0,0.0007894274724622733,0.0009702577433234563,0.0007895848943127815,0.0009695512268222987,3.7020359891573595e-05,0.004955931143538733,0.00041283702611106464,1.6496778809212825e-05,0.00028386445547015876,0.950279891387394,441.89998880028725,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_E_REDUCED_QUADRATIC,valid_common_split,100.0,400.0,25.0,0.0005232600930369036,0.0006436608553687096,0.0005229865876751079,0.0006425953545486284,3.7020359891573595e-05,0.0015069078487277288,0.0004283307855211168,0.000274512296261957,0.00012751877437672794,0.660448429036077,168.80000475794077,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_B_RECOVERED_ONNX,valid_recovered_fw,100.0,400.0,25.0,0.0019155322922241313,0.0020556698586909486,0.0006092606883741618,0.0007505461202157557,0.0019137552323532786,0.0030012266653484665,0.0004067434117666542,9.113194951994308e-05,0.0001890597120302524,0.6739933845732595,51.85030310127429,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_C_PLC_ORDER10,valid_recovered_plc,100.0,400.0,25.0,0.39146246645933513,0.39363913589805805,0.03287964161268392,0.04133892432252809,0.39146246645933513,0.21254296135523632,0.010181949944157116,0.003927797455787807,0.015733940556912643,1.553987572356626,194.49996761977673,16384
speed_100rpm__torque_400Nm__temperature_25degC,train,Fw,PF_D_DIRECT_ORACLE,target_leaking_ceiling_only,100.0,400.0,25.0,0.00022828900098925892,0.00028653036012879566,0.00022828900098925892,0.00028653036012879566,6.938893903907228e-18,0.0003940486415099087,0.0003762553571684469,0.0003949648397074089,1.115824735849665e-18,1.6416266494327185e-15,37.899939343333244,16384
