condition_id,split,source_path,row_count,nominal_speed_rpm,direction_window_order,valid_row_count,transition_row_count,transition_duration_s,finite_value_pass,raw_speed_outlier_count,raw_speed_outlier_fraction,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,forward_valid_speed_mad_rpm,backward_valid_speed_mad_rpm,valid_raw_acceleration_p95_rpm_per_s,transition_raw_acceleration_p95_rpm_per_s,valid_causal_5_acceleration_p95_rpm_per_s,transition_causal_5_acceleration_p95_rpm_per_s,valid_causal_21_acceleration_p95_rpm_per_s,transition_causal_21_acceleration_p95_rpm_per_s,valid_causal_101_acceleration_p95_rpm_per_s,transition_causal_101_acceleration_p95_rpm_per_s,causal_101_valid_to_transition_p95_ratio,valid_speed_stability_pass,robust_transition_excitation_pass,validated_transient_te_target_available,load_inertia_available,commanded_drive_law_available
speed_100rpm__torque_1700Nm__temperature_30degC,train,data/original_dataset/Test_30deg/100rpm/100.0rpm1700.0Nm30.0deg.csv,460624,99.99252853352421,Fw_then_Bw,388801,32947,8.23675,True,1,2.1709680780853797e-06,99.99252853352421,-100.0026986002922,0.3125332004856318,0.2981722015344275,580.9219243625421,578.2396571400341,434.16021317244713,433.5791337489695,237.4180697259476,238.45583448806437,43.041489133145205,44.03005397260244,0.9775479530397041,True,False,False,False,False
speed_100rpm__torque_1700Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/100rpm/100.0rpm1700.0Nm35.0deg.csv,458317,99.9960489377069,Fw_then_Bw,388799,30641,7.6602500000000004,True,1,2.1818959366551972e-06,99.9960489377069,-100.00163693136224,0.3181770055865343,0.3185681416653239,631.6602618123284,600.3677456950527,460.2670937776452,438.36234807969277,243.9639497370706,235.94925800961164,44.50209617320411,42.986162375711956,1.0352656230217165,True,False,False,False,False
speed_100rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/100rpm/100.0rpm1800.0Nm25.0deg.csv,466564,99.99219326709863,Fw_then_Bw,388800,38889,9.72225,True,1,2.1433286751656795e-06,99.99219326709863,-99.9981724016834,0.31884756511620793,0.3427639991665927,619.1432087992439,609.0849754400665,456.91429378465784,451.8449169397399,250.57366348448795,250.7120385056396,47.027178779998735,48.19787994470062,0.9757105257317319,True,False,False,False,False
speed_100rpm__torque_1800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/100rpm/100.0rpm1800.0Nm30.0deg.csv,459956,99.99291973266129,Fw_then_Bw,388801,32279,8.06975,True,1,2.174121002878536e-06,99.99291973266129,-100.00482199635978,0.3294646642946901,0.3115273915076102,628.307481141178,608.861663689197,474.3039458990097,461.6528615355378,256.1935356685012,244.2364178952743,47.01390124785121,45.52695653817409,1.032660753600569,True,False,False,False,False
speed_100rpm__torque_1800Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/100rpm/100.0rpm1800.0Nm35.0deg.csv,457489,99.99325499908689,Fw_then_Bw,388800,29813,7.453250000000001,True,1,2.1858449055605707e-06,99.99325499908689,-100.00202806744103,0.3385729990744437,0.3536045260261744,684.6338510513306,665.634932617363,501.7965990305271,490.8889812230882,270.3608251575814,268.64026827470286,50.32240267439647,50.28123870346234,1.0008186745592504,True,False,False,False,False
speed_200rpm__torque_0Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm0.0Nm25.0deg.csv,224939,200.04540679898733,Fw_then_Bw,194400,11100,2.775,True,1,4.4456497094767915e-06,200.04540679898733,-200.05065953106777,0.22592019619574444,0.2862699329853058,441.8941292291265,440.8324147032025,301.9720554351636,302.0302085578633,152.0030206513694,148.3309452023093,26.54988769403417,26.147779261702897,1.0153783014728222,True,False,False,False,False
speed_200rpm__torque_0Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm0.0Nm30.0deg.csv,230158,200.0446804013336,Fw_then_Bw,194400,16320,4.08,True,1,4.344841369841587e-06,200.0446804013336,-200.04451273416635,0.2258643326058376,0.28537580025536613,458.6578579619527,464.73719315451314,315.1595206558909,315.48589438200435,159.30405117206305,157.50102748471014,28.107868378396006,28.037717289276987,1.002502025696145,True,False,False,False,False
speed_200rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm0.0Nm35.0deg.csv,225932,200.03763959903154,Fw_then_Bw,194400,12092,3.023,True,1,4.426110511127242e-06,200.03763959903154,-200.03663373063318,0.22245566530423844,0.2704561338759959,471.3981179519408,472.61644989097226,326.1655814201028,326.3533164561119,154.82306054651076,151.5719644016085,27.03675775977672,26.56415865419603,1.0177908554053166,True,False,False,False,False
speed_200rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm100.0Nm25.0deg.csv,233281,200.03769546747208,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.03769546747208,-200.04613326697535,0.22452326569086267,0.29716646774130595,496.65546976018504,498.2202663086241,328.9282635600216,331.4047527313272,154.75920021890488,158.3024907679828,26.360004129668265,27.6309566332088,0.954002587734765,True,False,False,False,False
speed_200rpm__torque_100Nm__temperature_30degC,test,data/original_dataset/Test_30deg/200rpm/200.0rpm100.0Nm30.0deg.csv,233282,200.03518086741678,Fw_then_Bw,194400,19444,4.861,True,1,4.286657350331359e-06,200.03518086741678,-200.0387292355299,0.21753833667995082,0.29289163649082184,533.0888088792562,549.852803427035,359.5501333847608,374.92815047497743,157.0262986989519,160.4242994671778,26.3153031320428,26.7180782733476,0.9849249958330055,True,False,False,False,False
speed_200rpm__torque_100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm100.0Nm35.0deg.csv,233281,200.03316926401266,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.03316926401266,-200.04434513975866,0.2189353302431698,0.2768262929748744,533.3122118220956,597.4177368140097,353.9174321293217,411.7168043553136,151.21484636542277,160.30457048191238,24.89895706274865,25.746553538698436,0.9670792257815866,True,False,False,False,False
speed_200rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm200.0Nm25.0deg.csv,233281,200.0331133325138,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.0331133325138,-200.04015419787416,0.21748246581410058,0.3072805314635332,523.4781327696567,517.8898378896179,344.6638457477093,338.18182289600145,158.3674163513308,156.6952780598967,27.107572314002937,27.256952949096533,0.9945195401931914,True,False,False,False,False
speed_200rpm__torque_200Nm__temperature_30degC,test,data/original_dataset/Test_30deg/200rpm/200.0rpm200.0Nm30.0deg.csv,233281,200.0303194023824,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.0303194023824,-200.03942773716213,0.21049746525628166,0.2988986670970917,531.971726256188,535.726503585392,348.0166435241472,347.16501593590016,156.83737760854734,157.5052810920738,26.565378255213545,27.092081920631017,0.9805587600480279,True,False,False,False,False
speed_200rpm__torque_200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm200.0Nm35.0deg.csv,233282,200.02925773345245,Fw_then_Bw,194399,19443,4.86075,True,1,4.286657350331359e-06,200.02925773345245,-200.03942773716213,0.20490959771754547,0.2907961412953739,561.4754627457614,562.5933389334705,367.37322539095203,370.7259768247127,156.29188645449403,156.16310160791042,25.870479134357538,26.531960734075657,0.9750684992206942,True,False,False,False,False
speed_200rpm__torque_300Nm__temperature_25degC,test,data/original_dataset/Test_25deg/200rpm/200.0rpm300.0Nm25.0deg.csv,233281,200.03311339921007,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.03311339921007,-200.04644056704518,0.21435326683180733,0.3269780985040711,526.3834609650075,536.218130340103,335.0525856018294,346.6308194398266,164.24274214853654,164.63121062230346,29.048522628227122,29.426843518081114,0.9871436809176786,True,False,False,False,False
speed_200rpm__torque_300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm300.0Nm30.0deg.csv,233281,200.02995616475042,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.02995616475042,-200.04607733183852,0.21052549952099753,0.3241561644244939,555.4407844707953,550.0762859204883,358.38779702787065,354.7221356630189,164.5833152745297,161.36893913857193,28.439826009275748,27.74493151379147,1.0250458176528157,True,False,False,False,False
speed_200rpm__torque_300Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm300.0Nm35.0deg.csv,233282,200.02646366871582,Fw_then_Bw,194400,19443,4.86075,True,1,4.286657350331359e-06,200.02646366871582,-200.0380308018066,0.20843000190021144,0.3100744676582252,589.6386884462629,539.9285272384399,385.03108933567773,340.41706919676926,164.4449517839405,154.01838883054765,27.468300850540572,26.662750704474547,1.0302125671501268,True,False,False,False,False
speed_200rpm__torque_400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm400.0Nm25.0deg.csv,233283,200.01456146322502,Fw_then_Bw,194400,19444,4.861,True,1,4.286638974978888e-06,200.01456146322502,-200.0499330655051,0.21228573071616097,0.3283471354128267,548.9589336018526,538.9004926352129,344.6192011981964,332.5939816236655,168.31926089676017,168.8434580961597,29.69019410034548,30.594997816103838,0.9704264167235171,True,False,False,False,False
speed_200rpm__torque_400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm400.0Nm30.0deg.csv,233282,200.01417026893856,Fw_then_Bw,194399,19444,4.861,True,1,4.286657350331359e-06,200.01417026893856,-200.0503241918826,0.20384786572930125,0.3224238656306113,581.1452885003177,564.1581180195772,368.28518629078064,353.91074299808446,167.92543317584432,165.23524359582203,29.079395385053886,29.89822282353316,0.9726128391204989,True,False,False,False,False
speed_200rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm400.0Nm35.0deg.csv,233280,200.0124379992485,Fw_then_Bw,194400,19442,4.8605,True,1,4.2866941015089165e-06,200.0124379992485,-200.04540679898733,0.20133333358293726,0.3129244044733639,605.9557393504065,577.7476103200293,390.1273071766127,360.3524893522263,167.72321013821738,164.57692924003604,28.355730642147137,28.576479240024362,0.9922751646197183,True,False,False,False,False
speed_200rpm__torque_500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm500.0Nm25.0deg.csv,233281,200.01942286883906,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.01942286883906,-200.05345346483713,0.20943573690598782,0.35187226603738964,600.8146641154326,595.0032073694274,378.2808542250734,374.6598958969116,178.07950439556635,176.40313619652932,31.190640413001347,30.53956235391978,1.0213191679545466,True,False,False,False,False
speed_200rpm__torque_500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm500.0Nm30.0deg.csv,233281,200.01961846840763,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.01961846840763,-200.05099473443502,0.2075079307057024,0.34170226232771483,611.7669399827719,603.2736506312744,387.04278096562916,384.7628830373253,176.53617621181752,173.94924667619307,30.28771233292673,30.60860990891001,0.9895161009618451,True,False,False,False,False
speed_200rpm__torque_500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm500.0Nm35.0deg.csv,233281,200.01595839858055,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.01595839858055,-200.04998893515827,0.20211559846455884,0.3286824018384209,645.2946690842509,638.3656077862724,408.9027703553654,405.23706614977755,174.73739669435417,169.9264502950541,29.552987461318025,28.551140368563175,1.0350895648938057,True,False,False,False,False
speed_200rpm__torque_600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm600.0Nm25.0deg.csv,233281,200.01417026408794,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.01417026408794,-200.05451520167603,0.2160854686129028,0.36835666590678784,635.6836927201698,651.1058503141385,396.5645849705197,416.81307330727583,186.70090185037793,188.96801333333428,32.59370845210583,32.8970031278175,0.9907804770381894,True,False,False,False,False
speed_200rpm__torque_600Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm600.0Nm30.0deg.csv,233281,200.01417026408794,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.01417026408794,-200.05378873853869,0.21541493576174275,0.3547221252422901,663.8466923807357,686.1983720833678,419.05045777559167,442.604699134847,183.95483078692223,183.50568058941684,31.438611034769767,32.094447388442376,0.9795654262017678,True,False,False,False,False
speed_200rpm__torque_600Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm600.0Nm35.0deg.csv,233281,200.0127732656741,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.0127732656741,-200.0499330655051,0.21155926515348256,0.34488740493543446,707.2087813867597,694.6696278949271,448.6911471187847,442.8774842619873,186.76477461349918,178.0720542583593,30.96933349380606,30.5798387173013,1.0127369794231253,True,False,False,False,False
speed_200rpm__torque_700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm700.0Nm25.0deg.csv,233282,200.01908766668447,Fw_then_Bw,194401,19443,4.86075,True,1,4.286657350331359e-06,200.01908766668447,-200.05658266018145,0.2213381327844104,0.3827736072707921,651.1061413523294,628.3074753204119,392.94356703760513,378.0081748962742,190.50068230853867,188.71149449124684,33.38819270084059,34.60625020583163,0.9648023840275599,True,False,False,False,False
speed_200rpm__torque_700Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm700.0Nm30.0deg.csv,233280,200.01349973123678,Fw_then_Bw,194400,19442,4.8605,True,1,4.2866941015089165e-06,200.01349973123678,-200.05239173284886,0.22061166722170356,0.3743358004915933,684.8573490666467,660.9408475923601,423.2078969478209,409.75215747952234,193.0445454261246,189.4874316950052,32.92787873212433,33.0799117242691,0.9954040689886957,True,False,False,False,False
speed_200rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm700.0Nm35.0deg.csv,233282,200.01523200092683,Fw_then_Bw,194401,19442,4.8605,True,1,4.286657350331359e-06,200.01523200092683,-200.05138586081253,0.22698186512570828,0.37819154871007754,694.4682681933045,677.9282509038467,434.1602623462677,424.5937076210794,198.6537653775713,193.7784270161785,34.09415188400544,33.67743502450936,1.0123737707219334,True,False,False,False,False
speed_200rpm__torque_800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm800.0Nm25.0deg.csv,233281,200.0078559309865,Fw_then_Bw,194401,19442,4.8605,True,1,4.286675725841367e-06,200.0078559309865,-200.0612206660056,0.23156400250930176,0.4140101276182975,702.9624345402681,700.2799926946182,431.07562661168686,433.35558116440325,212.49055223802316,215.56605639917734,37.69035002972032,38.13948537600709,0.9882238750245615,True,False,False,False,False
speed_200rpm__torque_800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm800.0Nm30.0deg.csv,233282,200.00930879905354,Fw_then_Bw,194399,19444,4.861,True,1,4.286657350331359e-06,200.00930879905354,-200.06155600034012,0.23078173398971558,0.398922769818455,730.9021544643088,705.8679485150037,453.2039034367017,435.59071928264643,211.4900577635126,209.28680754843754,36.734313289173315,37.61034400599215,0.9767077185819076,True,False,False,False,False
speed_200rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm800.0Nm35.0deg.csv,233282,200.01137626726023,Fw_then_Bw,194401,19443,4.86075,True,1,4.286657350331359e-06,200.01137626726023,-200.06082946444317,0.23575493347985343,0.40378427123263805,746.3245322771854,718.2731176726837,465.31856060028076,440.32928347587585,215.3643539974155,207.3485882509544,37.34511181266953,36.65088140730855,1.0189417110504344,True,False,False,False,False
speed_200rpm__torque_900Nm__temperature_25degC,test,data/original_dataset/Test_25deg/200rpm/200.0rpm900.0Nm25.0deg.csv,233280,200.00679419899825,Fw_then_Bw,194399,19443,4.86075,True,1,4.2866941015089165e-06,200.00679419899825,-200.05557686575534,0.23435800297497167,0.43608246778603643,772.0290644404145,790.1115711623556,483.08374449618543,505.72604030369337,223.85801878717757,228.8541609332013,38.65611912442551,40.053879595018316,0.9651029941487452,True,False,False,False,False
speed_200rpm__torque_900Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm900.0Nm30.0deg.csv,233281,200.00785586792819,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.00785586792819,-200.05239173284886,0.23016706594111724,0.4238169640302658,804.2154571739218,822.3205416774135,511.63135766979053,525.9096628427295,223.92187945195587,227.65673810524729,38.23475363654438,38.929652754632116,0.9821498762789491,True,False,False,False,False
speed_200rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm900.0Nm35.0deg.csv,233281,200.00718533507703,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.00718533507703,-200.05239173042355,0.2367608661491829,0.4233978712969986,809.8034498592597,801.533602255779,508.2339238748375,507.73989617822514,225.91224107010817,225.98354947711533,38.75039755413923,39.8872384339768,0.9714986315305001,True,False,False,False,False
speed_200rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1000.0Nm25.0deg.csv,233281,200.01210270129377,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.01210270129377,-200.0587060659503,0.2417340365354903,0.4441291287851641,757.7239700671385,751.0069524868926,469.78890314707087,464.20096158976776,230.12713594802108,227.98777194248032,40.959012796099614,39.955951052047574,1.025104188929089,True,False,False,False,False
speed_200rpm__torque_1000Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/200rpm/200.0rpm1000.0Nm30.0deg.csv,233282,200.00958813276762,Fw_then_Bw,194400,19444,4.861,True,1,4.286657350331359e-06,200.00958813276762,-200.04892726622833,0.2357550329179645,0.44273206731304526,819.6381192343551,819.6381658004952,508.27856391668433,505.9205016493703,232.73485740197088,234.86464577060806,40.62484221000773,40.82899922780142,0.994999705560878,True,False,False,False,False
speed_200rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/200rpm/200.0rpm1000.0Nm35.0deg.csv,233281,200.00718533507703,Fw_then_Bw,194400,19442,4.8605,True,1,4.286675725841367e-06,200.00718533507703,-200.05697386416918,0.24139880163903626,0.44591730208291835,847.3544245741039,826.3437387843169,528.1716339289687,505.1940739155043,238.02476129719707,235.0125979100767,41.23841212832518,40.7066141688631,1.013064165868869,True,False,False,False,False
speed_200rpm__torque_1100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/200rpm/200.0rpm1100.0Nm25.0deg.csv,233281,200.01417026893856,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.01417026893856,-200.05630326340906,0.24944539957988354,0.4781038054109956,805.5565413087606,799.9687998866307,499.8744015396255,493.9019703864227,247.57215171338203,247.2411196856228,43.81826549468428,43.99862941545505,0.9959006922904873,True,False,False,False,False
speed_200rpm__torque_1100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/200rpm/200.0rpm1100.0Nm30.0deg.csv,233281,200.0103145983303,Fw_then_Bw,194401,19443,4.86075,True,1,4.286675725841367e-06,200.0103145983303,-200.05730913059475,0.24765726751260786,0.4665926001810874,851.8245304003358,840.1127182879217,525.0871449708256,521.3543945550437,248.1788453601439,251.57098770142707,43.32033271839464,45.45901848534865,0.9529535428125597,True,False,False,False,False
speed_200rpm__torque_1100Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/200rpm/200.0rpm1100.0Nm35.0deg.csv,233281,200.00858233349086,Fw_then_Bw,194400,19443,4.86075,True,1,4.286675725841367e-06,200.00858233349086,-200.05099479264268,0.2554245341646606,0.473968674972042,898.092791127624,848.6954805750884,564.3814983591881,519.230980575071,254.72471330846247,246.758966573702,44.128089966108064,43.29045262965108,1.0193492395106827,True,False,False,False,False
