Poisition_Output_Reducer_Fw,Transmission_Error_Fw,Position_Output_Reducer_Bw,Transmission_Error_Bw
2.05567223019898,-0.0444935293255071,357.937421165407,0.0424667571983264
2.06110965460539,-0.0446241090284616,357.93197250925,0.0425653345814681
2.0665867254138,-0.044717100552532,357.926538102329,0.0426794878342207
2.0720762014389,-0.0447982860114848,357.921089949086,0.0427796733101786
2.07761303521693,-0.0448334113593774,357.915582032874,0.042815398841185
2.08311835303903,-0.0448992227521785,357.910042516887,0.0428153988389113
2.08858829922974,-0.0449975072920665,357.904494032264,0.0428054895644436
2.09401072002947,-0.0451363074698747,357.898993492126,0.0428434844243384
2.09937564097345,-0.0453281381887791,357.893586494029,0.042978276806025
2.10477006621659,-0.0454853257791683,357.888170443475,0.0431020609596544
2.11022978648543,-0.0455712682262401,357.882705442607,0.0431798771019203
2.11571029387414,-0.0456320111532591,357.877180930227,0.043204619240214
2.12121083401144,-0.0456737685532858,357.871573269367,0.0431438545781475
2.12668220512569,-0.045749481975065,357.865967368707,0.0430817384733473
2.13215793482959,-0.045825352685938,357.860376304016,0.0430363758205203
2.13762980885804,-0.0459064098282624,357.854835530743,0.0430431289457829
2.14310822077095,-0.045980000868326,357.849349156022,0.0431018115737061
2.14865142479539,-0.0459870323531959,357.843846017495,0.0431402627818898
2.15424039401114,-0.0459465198212001,357.838284121826,0.0431174350260335
2.15985333546996,-0.0458808833113267,357.832684339955,0.0430575923778633
2.16542973183095,-0.0458511306602531,357.827073493972,0.0429893160794563
2.17094209045172,-0.0458833689083917,357.821510843933,0.0429704443952232
2.17644003219903,-0.0459294393662617,357.816007370129,0.0430137498442491
2.18197636306286,-0.0459379319936488,357.810508171096,0.0430642927276494
2.18755770474672,-0.0459021681713807,357.8049694933,0.0430783453475669
2.19316461123526,-0.0458387999478305,357.799389157444,0.0430514539298201
2.19879733398557,-0.0457533821459606,357.793754087761,0.0429677373385857
2.20442159101367,-0.0456828303216525,357.788106612861,0.0428726234383703
2.21001718193293,-0.0456456539952228,357.782480260357,0.0428017880740299
2.21559768542647,-0.0456283862395708,357.776904953644,0.0427820699073891
2.22118749283254,-0.0456036979125543,357.77141103521,0.0428415441713241
2.22678962163627,-0.0455621402295492,357.765921559185,0.0429025054472731
2.2324144653976,-0.0454946400388963,357.760379696265,0.0429132880831276
